bgid,tractid,juris_name,county_name,mpo
60855045073,6085504507,Milpitas,Santa Clara County,San Francisco Bay Area (MTC)
60855047001,6085504700,,Santa Clara County,San Francisco Bay Area (MTC)
60855048021,6085504802,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855045074,6085504507,Milpitas,Santa Clara County,San Francisco Bay Area (MTC)
60855048032,6085504803,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855048023,6085504802,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855048051,6085504805,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855048061,6085504806,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855049011,6085504901,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855050013,6085505001,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855050082,6085505008,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855050011,6085505001,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855050012,6085505001,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855050014,6085505001,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855050015,6085505001,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053022,6085505302,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855050093,6085505009,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855050061,6085505006,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855052021,6085505202,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855048052,6085504805,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855050062,6085505006,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855050091,6085505009,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855051001,6085505100,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855053031,6085505303,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855050071,6085505007,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855050072,6085505007,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855050081,6085505008,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855051002,6085505100,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855052031,6085505203,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053021,6085505302,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053033,6085505303,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855052023,6085505202,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855057002,6085505700,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855052032,6085505203,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855053011,6085505301,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855052022,6085505202,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053032,6085505303,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053041,6085505304,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053042,6085505304,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053043,6085505304,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053044,6085505304,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855059002,6085505900,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855053051,6085505305,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053052,6085505305,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053053,6085505305,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053054,6085505305,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855054011,6085505401,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053012,6085505301,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855054012,6085505401,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053013,6085505301,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855054013,6085505401,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855053014,6085505301,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855054014,6085505401,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855054022,6085505402,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855054021,6085505402,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855054031,6085505403,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855054032,6085505403,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855054033,6085505403,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60952534024,6095253402,Dixon,Solano County,San Francisco Bay Area (MTC)
60855055001,6085505500,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855055002,6085505500,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855055003,6085505500,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855056001,6085505600,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855058001,6085505800,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855056003,6085505600,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855058002,6085505800,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855057001,6085505700,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855057003,6085505700,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855057004,6085505700,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855059001,6085505900,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855059005,6085505900,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855060001,6085506000,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855060002,6085506000,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855058003,6085505800,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855060003,6085506000,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855058004,6085505800,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855061011,6085506101,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855061013,6085506101,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855061012,6085506101,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855061021,6085506102,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855063013,6085506301,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855061022,6085506102,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855061031,6085506103,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855062022,6085506202,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855062023,6085506202,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855062031,6085506203,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855062032,6085506203,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855062041,6085506204,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855061032,6085506103,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855062042,6085506204,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063023,6085506302,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855061033,6085506103,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855062043,6085506204,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855061034,6085506103,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855087034,6085508703,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855062021,6085506202,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855062044,6085506204,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063011,6085506301,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063014,6085506301,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063021,6085506302,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063041,6085506304,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063042,6085506304,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063022,6085506302,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063043,6085506304,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063052,6085506305,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063051,6085506305,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063053,6085506305,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855063054,6085506305,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855064012,6085506401,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855064011,6085506401,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855064021,6085506402,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855064024,6085506402,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855065011,6085506501,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855065012,6085506501,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855064022,6085506402,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855065021,6085506502,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855064023,6085506402,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855065022,6085506502,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855065023,6085506502,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855065033,6085506503,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855065031,6085506503,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855067023,6085506702,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855065032,6085506503,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855066011,6085506601,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855066032,6085506603,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855066012,6085506601,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855066033,6085506603,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855066013,6085506601,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855066041,6085506604,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855079051,6085507905,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855066042,6085506604,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855066031,6085506603,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855066043,6085506604,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855066051,6085506605,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855066052,6085506605,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855066044,6085506604,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855066061,6085506606,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855066045,6085506604,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855066062,6085506606,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855067013,6085506701,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855067011,6085506701,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855067021,6085506702,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855067022,6085506702,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855067031,6085506703,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855067012,6085506701,Campbell,Santa Clara County,San Francisco Bay Area (MTC)
60855068011,6085506801,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855067032,6085506703,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855067033,6085506703,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855068012,6085506801,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855068013,6085506801,,Santa Clara County,San Francisco Bay Area (MTC)
60855068021,6085506802,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855068014,6085506801,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855068034,6085506803,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855068025,6085506802,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855068031,6085506803,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855068022,6085506802,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855068032,6085506803,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855068033,6085506803,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855069001,6085506900,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855068023,6085506802,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855068041,6085506804,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855068042,6085506804,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855068024,6085506802,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855068043,6085506804,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855068044,6085506804,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855069004,6085506900,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855069002,6085506900,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855074014,6085507401,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855070011,6085507001,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855079032,6085507903,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855070021,6085507002,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855070013,6085507001,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855072031,6085507203,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855070014,6085507001,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855078072,6085507807,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855071001,6085507100,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855072032,6085507203,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855071002,6085507100,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855072051,6085507205,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855072052,6085507205,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855085083,6085508508,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855072054,6085507205,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855072053,6085507205,Los Gatos,Santa Clara County,San Francisco Bay Area (MTC)
60855073011,6085507301,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855079063,6085507906,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855072061,6085507206,Monte Sereno,Santa Clara County,San Francisco Bay Area (MTC)
60855089002,6085508900,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855072062,6085507206,Monte Sereno,Santa Clara County,San Francisco Bay Area (MTC)
60855074011,6085507401,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855073012,6085507301,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855074012,6085507401,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855073013,6085507301,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855073014,6085507301,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855073015,6085507301,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855073016,6085507301,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855074013,6085507401,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855073022,6085507302,,Santa Clara County,San Francisco Bay Area (MTC)
60855089003,6085508900,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855074015,6085507401,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855074021,6085507402,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60952502001,6095250200,,Solano County,San Francisco Bay Area (MTC)
60855084031,6085508403,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855074022,6085507402,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855074023,6085507402,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855078081,6085507808,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855075003,6085507500,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855075004,6085507500,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855075001,6085507500,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855075002,6085507500,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855079041,6085507904,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855076002,6085507600,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855078083,6085507808,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855076003,6085507600,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855077012,6085507701,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855076004,6085507600,Saratoga,Santa Clara County,San Francisco Bay Area (MTC)
60855077011,6085507701,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855077013,6085507701,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855077021,6085507702,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855077022,6085507702,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855077031,6085507703,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855079064,6085507906,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855077033,6085507703,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855077032,6085507703,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855078063,6085507806,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855077034,6085507703,,Santa Clara County,San Francisco Bay Area (MTC)
60855077035,6085507703,,Santa Clara County,San Francisco Bay Area (MTC)
60855079031,6085507903,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855078084,6085507808,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855078051,6085507805,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855078052,6085507805,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855078053,6085507805,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855078071,6085507807,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855079042,6085507904,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855078061,6085507806,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60952534025,6095253402,Dixon,Solano County,San Francisco Bay Area (MTC)
60855078062,6085507806,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855079053,6085507905,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855079061,6085507906,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855079062,6085507906,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855079052,6085507905,San Jose,Santa Clara County,San Francisco Bay Area (MTC)
60855080031,6085508003,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855080011,6085508001,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855080032,6085508003,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855080012,6085508001,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855080013,6085508001,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855080014,6085508001,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855080041,6085508004,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855080042,6085508004,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855081011,6085508101,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855081012,6085508101,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855082022,6085508202,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60952534031,6095253403,Dixon,Solano County,San Francisco Bay Area (MTC)
60855081013,6085508101,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855080043,6085508004,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855082024,6085508202,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855082025,6085508202,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855082042,6085508204,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855082031,6085508203,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855082032,6085508203,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855081021,6085508102,Cupertino,Santa Clara County,San Francisco Bay Area (MTC)
60855082033,6085508203,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855082021,6085508202,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855082041,6085508204,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855082023,6085508202,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855082043,6085508204,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60952534032,6095253403,Dixon,Solano County,San Francisco Bay Area (MTC)
60855083011,6085508301,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855083012,6085508301,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855083043,6085508304,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855083013,6085508301,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855083031,6085508303,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855083045,6085508304,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855083032,6085508303,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855083041,6085508304,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855083042,6085508304,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855083044,6085508304,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855084014,6085508401,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855084011,6085508401,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855084015,6085508401,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855084016,6085508401,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855084012,6085508401,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085081,6085508508,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855084013,6085508401,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855084032,6085508403,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855084033,6085508403,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085031,6085508503,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855084041,6085508404,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085032,6085508503,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855084042,6085508404,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855084043,6085508404,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085033,6085508503,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085042,6085508504,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085043,6085508504,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085041,6085508504,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085044,6085508504,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085053,6085508505,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085051,6085508505,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085071,6085508507,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855085052,6085508505,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085072,6085508507,Santa Clara,Santa Clara County,San Francisco Bay Area (MTC)
60855086011,6085508601,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085082,6085508508,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855085084,6085508508,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855086012,6085508601,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855086021,6085508602,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855086013,6085508601,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855086022,6085508602,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855086023,6085508602,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855087032,6085508703,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855087031,6085508703,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855087035,6085508703,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855087033,6085508703,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855087041,6085508704,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855087043,6085508704,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855087042,6085508704,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855090001,6085509000,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855088001,6085508800,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855090002,6085509000,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855088002,6085508800,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855090003,6085509000,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855089001,6085508900,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855090004,6085509000,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855091021,6085509102,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855091052,6085509105,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855091022,6085509102,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855091051,6085509105,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60952531055,6095253105,Vacaville,Solano County,San Francisco Bay Area (MTC)
60952531053,6095253105,Vacaville,Solano County,San Francisco Bay Area (MTC)
60855091053,6085509105,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855091072,6085509107,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855091081,6085509108,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855091054,6085509105,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855091061,6085509106,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855091062,6085509106,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855091082,6085509108,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855091063,6085509106,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855091083,6085509108,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855091071,6085509107,Sunnyvale,Santa Clara County,San Francisco Bay Area (MTC)
60855091092,6085509109,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855091084,6085509108,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855092011,6085509201,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855091091,6085509109,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855092012,6085509201,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855092013,6085509201,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855092023,6085509202,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
60855092014,6085509201,Mountain View,Santa Clara County,San Francisco Bay Area (MTC)
